Time,Robot ID,Linear Velocity,Angular Velocity,Linear Acceleration,Distance Traveled
382.02,robot1,0.17229990569917866,8.203623941829307e-07,-0.08662248552319986,45.46083964823849
382.02,robot2,5.338781992695519e-07,0.49995831428679405,-0.06069415136461401,38.06695841802385
382.02,robot3,0.1800394005015339,-0.0017177348983076217,-0.09062275553006933,47.1938177921273
384.02,robot1,0.16126432742464283,8.124770002307926e-07,-0.07075438828878405,45.78329692798025
384.02,robot2,6.038979005302561e-07,0.4999570906766018,-0.0606386522515225,38.06695962555237
384.02,robot3,0.1699250328359828,2.5121452464472954e-07,-0.071667500966067,47.533592649489506
386.02,robot1,0.15264997344733972,8.218563453975279e-07,-0.07026460069015746,46.088632656334006
386.02,robot2,5.601923743210304e-07,0.49995898446815656,-0.06067201910017522,38.06696074606843
386.02,robot3,0.16076295951792585,-0.3167127733542101,-0.0754225687858458,47.8551562516846
388.02,robot1,0.14393406209829918,8.077176646798621e-07,-0.07762189542948106,46.37650668916779
388.02,robot2,4.759252106754458e-07,0.49995946718049045,-0.06068319400699999,38.06696169793839
388.02,robot3,0.13974494605767585,-0.1624212085122399,-0.09103664339749595,48.13465188046973
390.02,robot1,0.13517583345723022,8.273775838328741e-07,-0.07596812912918656,46.64693626088894
390.02,robot2,5.609775647822643e-07,0.4999590355640743,-0.06071344980539357,38.06696282021682
390.02,robot3,0.12416269789262566,-0.06871185011290629,-0.07949947594601522,48.38304883394936
392.02,robot1,0.12728413775378716,7.98992868915289e-07,-0.06624161715102064,46.901674638027224
392.02,robot2,5.67362110685809e-07,0.49995698008895056,-0.06072983703275562,38.066963955699265
392.02,robot3,0.11361821973299428,-0.003839053605794588,-0.07148307212318479,48.610437112008874
394.02,robot1,0.12010231162819694,8.067908964983344e-07,-0.07292941766555404,47.14169045912861
394.02,robot2,0.07260718428502444,0.5330976731939722,0.3516919179950713,38.21206418497694
394.02,robot3,0.10834376690868022,0.03805070284614531,-0.06656369995573999,48.82695432823287
396.02,robot1,0.11400614643938804,8.137634179533335e-07,-0.0724316607320752,47.3696609091295
396.02,robot2,0.2569339205194276,0.3881657860266478,-0.02784371432600142,38.725837725357486
396.02,robot3,0.10503153427849879,0.03644442241327969,-0.06885043479097047,49.036978847801066
398.02,robot1,0.10899996357921818,8.394046611701705e-07,-0.06480166599975024,47.587687907954894
398.02,robot2,0.259007433485753,0.14563505573130237,-0.09555560350733712,39.243916920451205
398.02,robot3,0.10075683431663254,0.03419074034326698,-0.0656372881148075,49.23851754080473
400.02,robot1,0.10423538691279846,8.174624623709672e-07,-0.07443682095548808,47.79615812839482
400.02,robot2,0.24209348883205573,0.040004011227176575,-0.05923969011603168,39.728102612840985
400.02,robot3,0.09789872470799353,0.03274253059522429,-0.06677789691002345,49.43431447047639
402.02,robot1,0.10101734210442558,7.880695966491267e-07,-0.06713856568436681,47.99826820649288
402.02,robot2,0.2356076147297476,0.01563106343261583,-0.09890707913254763,40.1994936871013
402.02,robot3,0.09540964386234624,0.030994555415243392,-0.06652937771373567,49.62520496680714
404.02,robot1,0.09699837876736554,0.0005216098766534272,-0.06673149101412418,48.19223359426692
404.02,robot2,0.23333902063965808,0.025637497282415794,0.06269923114288148,40.66609626537465
404.02,robot3,0.09324252201446578,0.029781967263993025,-0.06607591554672633,49.81165985573824
406.02,robot1,0.0937163706090043,7.67029852448757e-07,-0.0702064548338343,48.37966124968493
406.02,robot2,0.29293620377326385,0.4401324111761857,0.058973470887923866,41.251952775859266
406.02,robot3,0.0904804890708083,0.030316877076058447,-0.06555661958533514,49.992615923684674
408.02,robot1,0.09005166811418283,8.488934746304209e-07,-0.0689589233774741,48.55984144438167
408.02,robot2,0.2884288783311996,0.13618464235009015,-0.201382598772189,41.82905670455032
408.02,robot3,0.08760519555008676,0.02793157974853452,-0.06858266658905925,50.16790108520601
410.02,robot1,0.08637892659363178,7.794312896496278e-07,-0.06956389021045674,48.73245356189449
410.02,robot2,0.2437178030942468,-0.11074149266907964,0.037685537080428315,42.316081118104115
410.02,robot3,0.08517253678597476,0.027544348644281604,-0.06435113261290924,50.33810245848459
412.02,robot1,0.08307603566291878,7.89183804441534e-07,-0.06965629031248587,48.898639761105
412.02,robot2,0.33246012956247284,0.48045164251794087,-0.031784705149365995,42.98113795284767
412.02,robot3,0.08758502115674302,0.02495424489556241,0.07971984260215334,50.513308480987526
414.02,robot1,0.08012383517185806,8.199143751662871e-07,-0.06424024662481329,49.058878940485535
414.02,robot2,0.24484783308824815,-0.02451576508256744,-0.12451060715621717,43.470807671764746
414.02,robot3,0.09659669158992974,0.1816338740836131,-0.19353336010690042,50.70649162752619
416.02,robot1,0.07641303199731395,0.0005520923993075349,-0.06848768267201857,49.21167203072859
416.02,robot2,0.17578036053776963,0.30244371000130826,-0.6233944647745963,43.822292540099106
416.02,robot3,0.08305020004587182,0.08040303759132866,-0.06338836550975988,50.87255618979561
418.02,robot1,0.07261404869964062,9.198081040673219e-07,-0.06755901647642196,49.35693046998074
418.02,robot2,0.1378880973738947,0.4998078098779835,0.36112682266320056,44.09812635152627
418.02,robot3,0.08025432690617817,0.2362691858834546,-0.06446234921223054,51.033098377958716
420.02,robot1,0.06913499616900984,8.07977838169728e-07,-0.06595330644435296,49.49518142254082
420.02,robot2,0.2861917882500231,0.20277480618448554,-0.08655033382373395,44.67043111080783
420.02,robot3,0.08030794391042859,0.12827314992920627,-0.06307925236097874,51.19369214897182
422.02,robot1,0.06518686965564109,8.101911441178652e-07,-0.06626109632030447,49.625548602684084
422.02,robot2,0.24281702192968652,0.11964468111275842,-0.20834601515624285,45.15604072217564
422.02,robot3,0.077843291850626,-0.006121938568579177,-0.0691423448459035,51.3493709000032
424.02,robot1,0.06117529124536276,8.208284402105776e-07,-0.06703310057722071,49.74789766949579
424.02,robot2,0.06939819912110232,0.522761353048426,-0.20705415743862499,45.294835401008065
424.02,robot3,0.07402165798840368,0.15124200550993316,-0.06319815746946877,51.49741238201941
426.02,robot1,0.057746024475893165,7.858597691999724e-07,-0.06488222371446395,49.86343523109226
426.02,robot2,0.055575063768140635,-0.009113167007024475,-0.06735988319329712,45.406029330142005
426.02,robot3,0.07030200948272017,0.03287929153790201,-0.06548974642784698,51.63807180965423
428.02,robot1,0.05429952036562213,8.196566597997064e-07,-0.0653925914619912,49.972025809351855
428.02,robot2,0.051214906147616125,-0.016828434684296102,-0.06598347603764634,45.508451160696545
428.02,robot3,0.06606956550173458,0.006992677884029437,-0.06664395898704566,51.77020064384805
430.02,robot1,0.05104077118370003,7.860562463652516e-07,-0.06477463091365909,50.07408524550189
430.02,robot2,0.04976047055242206,0.16109818214962532,-0.06228197447208236,45.60795055009375
430.02,robot3,0.06219352581643458,0.0011361324317991828,-0.06574862239917183,51.89456075890514
432.02,robot1,0.04785852156538803,0.00044740783066350145,-0.0654801288273821,50.169795688320384
432.02,robot2,0.047235241362107355,0.027076322100522344,-0.06497159032609692,45.70241451846412
432.02,robot3,0.058415018753439074,-8.714255720451442e-08,-0.06640294361075745,52.01138274022154
434.02,robot1,0.04494987554263963,5.828112620365661e-07,-0.06431268459463256,50.25969349712154
434.02,robot2,0.05183331783150002,0.017773071856738376,-0.06485296560791323,45.806078914409454
434.02,robot3,0.055001487516290186,4.437222076406642e-07,-0.06531434568768249,52.121383338639845
436.02,robot1,0.04232004725707638,7.834115933202951e-07,-0.06415636017630903,50.344347749553584
436.02,robot2,0.04155387192935979,-0.009667140321486557,-0.062326537314429074,45.8892005598667
436.02,robot3,0.051589693675952904,-6.440553678114879e-08,-0.06483938442014342,52.22457998501423
438.02,robot1,0.04125000541532388,7.656754573762849e-07,-0.06069859117877318,50.42685148101097
438.02,robot2,0.04125002835409578,-0.0019326831693775891,-0.06081351870941789,45.9717043372037
438.02,robot3,0.04851612206109086,1.2267916798551164e-07,-0.06533618873332657,52.321616605145074
440.02,robot1,0.04124999881107032,8.189757477691983e-07,-0.06074759468549814,50.50934438276707
440.02,robot2,0.041249977290456624,3.166658985127927e-06,-0.0605063444521646,46.054197195922264
440.02,robot3,0.04569278915708361,4.6974791439946125e-07,-0.06457543689632962,52.41299432333996
442.02,robot1,0.04124999476883452,8.070519597918907e-07,-0.060814732630055435,50.59183570073084
442.02,robot2,0.04125006050937137,-0.0004427453352334889,-0.060608571929088514,46.13668864535329
442.02,robot3,0.042964472221121174,-2.868875904466912e-08,-0.0648729548260269,52.49891423579085
444.02,robot1,0.04124999307845837,0.0004471414202120189,-0.06065315806608433,50.67434190181796
444.02,robot2,0.041250075455857016,-0.0004447048045312488,-0.060675265541190654,46.219195011207624
444.02,robot3,0.041287226137704545,0.00029754672578314055,-0.06129896764677408,52.58149490860618
446.02,robot1,0.041249999750344,8.252721100291528e-07,-0.06074694265596136,50.75684807190611
446.02,robot2,0.041249984644679556,1.9489398029553543e-06,-0.060787003374972684,46.301701151082185
446.02,robot3,0.04125001634280998,5.532541913903465e-07,-0.06075288192256736,52.664001111881745
448.02,robot1,0.04124998912360216,8.322839888935158e-07,-0.06058741609513499,50.839378718241484
448.02,robot2,0.04125001667401377,-0.0007777340267299389,-0.0063967155098896685,46.38423185253886
448.02,robot3,0.041249966673714375,3.0182254500955263e-07,-0.06071644969445552,52.74653171330065
450.02,robot1,0.07643380820960856,-0.00664950863645178,-0.004993076552283932,50.9921565263883
450.02,robot2,0.08229252259662252,-0.0004466532618887927,-0.05634147129978032,46.54872020558161
450.02,robot3,0.04125000129768072,-1.0396604887453115e-07,-0.060636251004556774,52.828983247928235
452.02,robot1,0.08249999890084532,1.5351994271117232e-07,-0.06044556465400816,51.1572155609417
452.02,robot2,0.08250002133068951,3.1652482009189076e-06,-0.06065601645941339,46.71377928501075
452.02,robot3,0.04125003956389447,0.0002843325016184741,-0.06083523922949089,52.911512845460585
454.02,robot1,0.08249999695596918,7.83674769333523e-07,-0.060713431746179526,51.32227942338128
454.02,robot2,0.0825000403773724,1.6850586429111257e-06,-0.0606856321297678,46.87884323432675
454.02,robot3,0.04124998547623434,5.015547180041653e-07,-0.060756842134879856,52.99404475066681
456.02,robot1,0.06970209809639759,-0.002797481386614088,-0.1822261515176164,51.461609518994784
456.02,robot2,0.04396454100773954,0.182715072130623,-0.1969164095100591,46.966725577462825
456.02,robot3,0.051384704785960154,0.01476029001799561,0.00010129376101784601,53.096759532953534
458.02,robot1,1.0856874492247314e-07,-0.05769447967300145,-0.060615725127658324,51.461609736288835
458.02,robot2,9.408027844640742e-07,0.7458865957090057,-0.06062315634578196,46.9667274604251
458.02,robot3,0.08249999803869479,-7.261798140829162e-06,-0.06092538219008869,53.26187850005059
460.02,robot1,8.617705774954847e-08,-0.041488760441058356,-0.06080435546306003,51.461609908550436
460.02,robot2,0.030736816942577638,0.7396529541487623,0.11989666410419614,47.028168096032005
460.02,robot3,0.08249997848432543,1.910271186626878e-07,-0.060623260835060554,53.42678988710484
462.02,robot1,2.5911664906164787e-08,-0.019228250142535604,-0.060726575227479186,51.46160996036028
462.02,robot2,0.10742620372108469,0.6815586699028071,-0.07320334170820328,47.24296457760737
462.02,robot3,0.08250003214902328,2.952052067598568e-07,-0.06068655532550619,53.59174700205115
464.02,robot1,2.000156630506656e-08,-0.019228132417109856,-0.06078580505202007,51.461610000363
464.02,robot2,0.10849557556018948,0.44099741448026375,-0.04807858209886883,47.45995350142208
464.02,robot3,0.07164728423295084,3.223422760439545e-06,-0.2031002376870703,53.73504009966995
466.02,robot1,1.9507187210571587e-08,-0.01922811176549248,-0.06079448914884122,51.46161003938871
466.02,robot2,0.10884177631468213,0.2730264905659944,-0.062318638155823204,47.67770026794018
466.02,robot3,8.571643630522528e-07,-0.6397071061728661,-0.05795344418041291,53.735041814496505
468.02,robot1,3.496746777640998e-08,-0.01922811033288394,-0.06070486820716447,51.46161010929739
468.02,robot2,0.10732785843672692,0.09613811287864206,-0.06482575584165065,47.89227540155493
468.02,robot3,0.0016542453900518876,-0.7444252135146894,-0.03521740976150869,53.73834906324601
470.02,robot1,2.144851771988064e-08,-0.01922807667999895,-0.060592728965374355,51.46161015219726
470.02,robot2,0.1088419450620266,0.09614792692793303,-0.06391885511869053,48.10997367198561
470.02,robot3,0.008362988427677515,-0.7542395181674507,-0.10129774730050574,53.755076145027765
472.02,robot1,2.268822385031168e-08,-0.019228056576188226,-0.060767969333972084,51.461610197575844
472.02,robot2,0.10807003069101008,0.05767950171927844,-0.07884361281927778,48.32612390524312
472.02,robot3,0.00810521204441193,-0.7538734937594082,-0.03361156734188197,53.77128733200346
474.02,robot1,3.871170283702995e-08,-0.01922807665140317,-0.0606666364987109,51.4616102750194
474.02,robot2,0.1071052351553391,0.05768914700104557,-0.04393134721998326,48.54039013057633
474.02,robot3,0.009263470884321114,-0.7499696506206062,-0.0647058313627204,53.7898190959923
476.02,robot1,3.016549331417746e-08,-0.019228050898270958,-0.06079890764594308,51.46161033533145
476.02,robot2,0.10884199417603731,0.05768914106499251,-0.06048509324607121,48.75800579118972
476.02,robot3,0.03444190924695669,-0.750027916909088,0.01386995963085138,53.858681292888846
478.02,robot1,1.7814304138772094e-07,5.5564791618092106e-06,-0.06072373012592103,51.461610691620336
478.02,robot2,0.10758765668746641,0.0737246871900485,-0.059015989298022764,48.973182799715765
478.02,robot3,0.0943774258817127,-0.7499537152754835,0.08305223534061591,54.047437631662994
480.02,robot1,7.450645668973466e-07,-0.011019919970580569,-0.060874999152359256,51.461612181758866
480.02,robot2,0.10807011661979864,0.06088234397898557,-0.07372181785892924,49.18932439593567
480.02,robot3,0.10407702101890183,-0.7499481772500751,0.006205679832939927,54.25559298632019
482.02,robot1,2.832661723295253e-07,-0.009261851548374982,-0.06079394950786631,51.461612748480825
482.02,robot2,0.10826304005276097,0.057688796171368,-0.04536087698907051,49.405922944397105
482.02,robot3,0.1082873869643,-0.7464669932300793,-0.08772975516684839,54.47224024490186
484.02,robot1,5.265179405946429e-07,0.016281302668001898,-0.06048036687447821,51.46161380148802
484.02,robot2,0.10875937538230493,0.038450778271700146,-0.04729755253821833,49.62343576962466
484.02,robot3,0.10955499022474366,-0.7173715530448719,-0.056240052283882874,54.69134425646681
486.02,robot1,2.16611537217438e-07,3.915840593726738e-07,-0.06057535432357373,51.461614234536995
486.02,robot2,0.109614041661098,0.011532402371591591,-0.0854501514653142,49.84257575197624
486.02,robot3,0.10999979207119126,-0.4880128259611189,-0.061059621097090594,54.911255429596316
488.02,robot1,1.8426881773137202e-07,0.0033998533706478783,-0.06075873605688828,51.461614603090155
488.02,robot2,0.1076162033451286,0.016986576833855075,-0.04932367392771995,50.057817223609774
488.02,robot3,0.10863788153247213,-0.32691178571821117,-0.05783787553157351,55.128540343664575
490.02,robot1,1.7304946983369436e-07,-0.015298494209048318,-0.06059443209602354,51.461614949271166
490.02,robot2,0.1090350838110048,-0.019236531112714787,-0.058090717991205736,50.27593910417326
490.02,robot3,0.10807016833907729,-0.16881319277466522,-0.05610432915429145,55.34473193564603
492.02,robot1,5.503068811825377e-07,-0.06830323686777204,-0.05942352277032076,51.46161604969373
492.02,robot2,0.10756229284883796,-0.01922822887464517,-0.06556193402288121,50.491026319073285
492.02,robot3,0.10807028132663747,-0.12176877248590275,-0.07350897612865127,55.560834951009184
494.02,robot1,5.680643132886349e-07,-0.03200246229169571,-0.062285382817258636,51.46161718614985
494.02,robot2,0.1087134047227367,-0.007477274841486212,-0.05149368760224654,50.70851580255758
494.02,robot3,0.10871346317201726,-0.0576870135677286,-0.05684928374538749,55.77832455142573
496.02,robot1,1.4734685458355901e-08,0.019230311349005904,-0.060663557105818375,51.46161721561224
496.02,robot2,0.10839182832529856,-0.005336401105973811,-0.06514530924540855,50.92524812689773
496.02,robot3,0.10742694537012408,-0.049139353515722385,-0.053047712149206554,55.99312756680577
498.02,robot1,3.708988431302319e-08,0.0170969978371107,-0.06066756301142984,51.46161728978158
498.02,robot2,0.10839178990941362,-0.0021364683577848706,-0.06494664740088765,51.1420012088438
498.02,robot3,0.10774848335194712,-0.02317426186995338,-0.06890233304822359,56.20859421664215
500.02,robot1,1.5692315476723305e-08,0.019230301295080077,-0.06078220610093843,51.46161732116625
500.02,robot2,0.10935669195733212,0.011748648287050793,-0.06755010516159562,51.36071486604084
500.02,robot3,0.10755386614516045,0.008117148036977342,-0.058019667478035934,56.42370221770958
502.02,robot1,9.760917779312481e-07,-0.513865033398849,-0.05840911499708751,51.46161927337701
502.02,robot2,0.10807024987315522,-0.01922407405643976,-0.06190621987934036,51.576858377921155
502.02,robot3,0.10693981496310935,-0.054508513762012045,-0.05545615075592661,56.63758482826233
504.02,robot1,3.387802951891185e-07,-0.7477971852168827,-0.060543433114002045,51.46161995090549
504.02,robot2,0.1087134390836248,0.0032100092184549466,-0.05798309890267181,51.794274951467656
504.02,robot3,0.10682423287298375,-0.0449507361686204,-0.07047365365205975,56.85122316845973
506.02,robot1,0.0016086652578042393,-0.7456629473943812,-0.042210184453084845,51.46483854221249
506.02,robot2,0.10847640864839408,0.02733526589638454,-0.05702820404671165,52.01131278714972
506.02,robot3,0.10642374598778138,-0.009123968861397774,-0.06118624019623332,57.064154070046214
508.02,robot1,0.021228566563114105,-0.749859149253027,-0.024649632309299365,51.50728141759656
508.02,robot2,0.10839173687537805,0.006401840482872633,-0.06170317841449223,52.22802346175824
508.02,robot3,0.10742689906364421,1.0840390511153172e-06,-0.04991784830508355,57.278935717045286
510.02,robot1,0.07546228964740692,-0.7477905782634324,0.08105346602714271,51.65822285184654
510.02,robot2,0.1087134199588307,0.017091707391049225,-0.06343413744484415,52.44547458347053
510.02,robot3,0.10690894257140814,0.01652592236172037,-0.03976978413966474,57.49277748094188
512.02,robot1,0.10854940355656632,-0.6880595857142513,-0.06337172922417597,51.875295884012345
512.02,robot2,0.10727550243487066,0.005654151144666726,-0.05869748818094394,52.66000011587949
512.02,robot3,0.10674540092752985,0.04859185120188992,-0.08510291086334958,57.706242936208234
514.02,robot1,0.10903477543332028,-0.3825553615003827,-0.06369391643424249,52.0934093843982
514.02,robot2,0.10839180491457653,-0.007477519637696562,-0.06550877864156875,52.876827416060586
514.02,robot3,0.10364900324827102,0.0074860636216980865,-0.07514580006546273,57.913582721337704
516.02,robot1,0.10897839427385951,-0.14138853742646992,-0.06075873061904303,52.311312761327144
516.02,robot2,0.10903507643708511,-0.01068056383717448,-0.07263004400681411,53.094844129535375
516.02,robot3,0.10527559053325856,-3.2016658823627786e-06,-0.048896473533971536,58.12408230557399
518.02,robot1,0.10903521117984588,-0.10682307034097341,-0.06238718576646078,52.52939011952566
518.02,robot2,0.10761605098067868,-0.00904858834889678,-0.04950372289757876,53.31008307706135
518.02,robot3,0.10903508803410139,-0.008545783939355879,-0.07100541362703577,58.34215941747318
520.02,robot1,0.10807031588566102,-0.09827836681845785,-0.07033240641621169,52.74554238376964
520.02,robot2,0.1080701924378814,-0.007477003832818249,-0.058978915248961226,53.52623509439648
520.02,robot3,0.10774853618140962,-0.022434972210502703,-0.058124597584660515,58.55766808767293
522.02,robot1,0.1089783960975966,-0.062195199678734985,-0.05221502864313724,52.963518704130564
522.02,robot2,0.10829717951433156,-0.00792072405219515,-0.06062758403216444,53.74284885952164
522.02,robot3,0.10727548614541542,-0.018096945884607203,-0.05098961034959922,58.77223828297995
524.02,robot1,0.10795670279574365,-0.029401156470224992,-0.07067881918706292,53.17942163349566
524.02,robot2,0.10935671815564224,-0.003203077029975723,-0.05677465056115219,53.961551683747636
524.02,robot3,0.10931888185531817,-0.019230414555257962,-0.061224700809025645,58.99086543827697
526.02,robot1,0.10931892777128084,0.00680600797326552,-0.05272660060553353,53.39806511819776
526.02,robot2,0.10710525855086325,-0.006007583071771376,-0.05982952505577138,54.17576771602044
526.02,robot3,0.10863777446561207,-0.012439139372903064,-0.0571579401185889,59.208146581293114
528.02,robot1,0.1096381534380203,0.018030364867935467,-0.06474373362519735,53.6173300981369
528.02,robot2,0.10761605220257273,-0.001130536061208812,-0.05869212467870405,54.390988702396
528.02,robot3,0.10891439263893508,1.504454731129842e-06,-0.06627074706957019,59.42596411440725
530.02,robot1,0.10927628086457553,0.019228276465502653,-0.07447729145637647,53.83597868093404
530.02,robot2,0.04125524817686104,-1.3851295263339274e-05,-0.267385905428204,54.473535449736296
530.02,robot3,0.10819077631060826,1.0533794895496572e-06,-0.06979701761799419,59.64244073426361
532.02,robot1,0.10917296707998583,0.015109547844795877,-0.053459038146954255,54.05425914974265
532.02,robot2,0.0,0.0,-0.060747890777160585,54.473535449736296
532.02,robot3,0.10793232141902963,-0.012363726710488828,-0.06988431733287866,59.858240655700996
534.02,robot1,0.10768420051290964,0.019230185737542815,-0.05131433146710606,54.26960300630864
534.02,robot2,0.0004009384239392672,-0.24652233325484324,-0.05794982772171152,54.47433723519828
534.02,robot3,0.10826317548379902,-0.003840313062502757,-0.04542570462009411,60.074742330243005
536.02,robot1,0.1071052314462361,0.019230107577809553,-0.08199132928439826,54.48384147068572
536.02,robot2,2.484133372508484e-07,-0.4999574230946318,-0.06084419135453549,54.4743377320899
536.02,robot3,0.10826318926209719,1.0329781372706362e-06,-0.07773383986638743,60.29129701298714
538.02,robot1,0.10736836990579172,0.019230153149449477,-0.046978506080649705,54.698564947926776
538.02,robot2,3.498312862449651e-07,-0.49995448457147534,-0.060677407912129444,54.47433843170926
538.02,robot3,0.10736836807581898,0.0034966271894032227,-0.044182146843209175,60.506020486568474
540.02,robot1,0.10826312095630412,0.013458351799436549,-0.07898488326389501,54.91510604797837
540.02,robot2,2.361393385050378e-07,-0.49995542220384526,-0.06096826675711132,54.47433890402035
540.02,robot3,0.10884210771824529,-0.017308887763438467,-0.07761931962830375,60.72371963960467
542.02,robot1,0.1094209821443047,-5.72334801028044e-07,-0.0447811958756769,55.133918709546805
542.02,robot2,3.2257497041929104e-07,-0.49995656065744926,-0.06046718600887973,54.47433954908391
542.02,robot3,0.10768416312701438,-0.01153314102805058,-0.05606818588997807,60.93905912825518
544.02,robot1,0.10842100232610957,8.890209414802978e-07,-0.07523843887270053,55.35074948178318
544.02,robot2,3.647067347843408e-07,-0.4999578622562811,-0.06086631269197539,54.47434027845959
544.02,robot3,0.108421019660353,0.0034991524894667984,-0.04421626290950344,61.15588993515825
546.02,robot1,0.10710523210772345,8.786354897786061e-07,-0.0435957789449538,55.56500524594234
546.02,robot2,3.40665956373145e-07,-0.4999580536992319,-0.06067484150431932,54.47434095993559
546.02,robot3,0.107105244235533,0.019233941993284383,-0.0634609905406176,61.370145723578155
548.02,robot1,0.1077732840956549,8.608112403808782e-07,-0.058457574391938966,55.78052610632555
548.02,robot2,2.8034554503114946e-07,-0.4999567298084951,-0.060722519020934694,54.474341520559804
548.02,robot3,0.1099999772850638,0.01183395705230402,-0.07352388195768474,61.5901194391937
550.02,robot1,0.10746722765476426,0.006030341047143148,-0.06761826052901777,55.995430400312834
550.02,robot2,3.0457398939312747e-07,-0.49995691871339015,-0.06078135884106192,54.4743421296223
550.02,robot3,0.10710533585223138,0.015623208636329296,-0.05703604811862258,61.804300051143024
552.02,robot1,0.10807012161597757,-3.3048939809127154e-06,-0.050698192580829964,56.2116224462011
552.02,robot2,0.09804722005255435,-0.5074010653927685,0.14714318371061705,54.670483567976014
552.02,robot3,0.10807019212689278,0.014957065617203419,-0.06198251104190401,62.020492238086916
554.02,robot1,0.10756234820545225,-0.0060699265083414165,-0.06009519797391461,56.4267069493591
554.02,robot2,0.11725701240928849,-0.3728436441509657,-0.04161472193699062,54.904953776897734
554.02,robot3,0.10817173358593014,0.01720759340503083,-0.051327334988329976,62.2367952842944
556.02,robot1,0.10847640604627622,8.787613241633973e-07,-0.07142150018200219,56.64365322542276
556.02,robot2,0.091047813292094,-0.06297969309033202,-0.1203731832598866,55.08704391757803
556.02,robot3,0.10786698291083094,0.014167750412982554,-0.06969717907350143,62.45252275080674
558.02,robot1,0.10768423164995986,-0.012498384081134847,-0.060691023723395895,56.85903529968651
558.02,robot2,0.08274241531644234,-0.007068909118677292,-0.06808825222660563,55.252539206603984
558.02,robot3,0.10797371209897977,0.0009621007131009609,-0.060512407497764126,62.66848382255799
560.02,robot1,0.10786706435044169,0.002027424234226844,-0.05412995564089035,57.07485944043232
560.02,robot2,0.07840094766777507,-0.0014776422066113259,-0.06791958000874719,55.409406525335136
560.02,robot3,0.10786703085833667,-0.0050620193929346744,-0.05336665987791323,62.88430789629164
562.02,robot1,0.10878116540767581,-0.0030394009267675375,-0.06063019027775589,57.29230097063373
562.02,robot2,0.07400926136547012,1.893470768344172e-06,-0.06683784682118436,55.55734286137341
562.02,robot3,0.10939055143478973,0.004052724289804003,-0.05680376730324847,63.10296752182897
564.02,robot1,0.1082631704077115,-0.01633801146224481,-0.060788202176330734,57.508850256528966
564.02,robot2,0.06993205085279722,-0.0004914011464161608,-0.06765116906332314,55.697221784338
564.02,robot3,0.10855263654282259,0.0028855089900761436,-0.05846314692479548,63.3200958013433
566.02,robot1,0.10786703519727459,2.1366360186242675e-06,-0.060361843646390655,57.72457764110894
566.02,robot2,0.06603301706762993,1.805221492887997e-06,-0.06534442681554975,55.82928372561479
566.02,robot3,0.10908585032393694,0.013153495600609048,-0.06069988339396707,63.538260740632
568.02,robot1,0.10878114094649245,0.007083340385973185,-0.07014864042427851,57.942136571890096
568.02,robot2,0.06244450040293945,-0.000466583661004261,-0.06670446400170923,55.95417080275539
568.02,robot3,0.10879597650073397,0.04787911556528573,-0.05676999941456744,63.755849342064614
570.02,robot1,0.10786705376715225,0.00203194132633459,-0.06178897357083411,58.158082576269365
570.02,robot2,0.058976501105008364,1.7048772210543067e-06,-0.06545716649371232,56.072239659937566
570.02,robot3,0.11000001662701338,0.03644991122725991,-0.06072640491013094,63.9760654622113
572.02,robot1,0.1079736733826097,-0.004808248398994184,-0.05039097177435623,58.37381990700562
572.02,robot2,0.05580683377266997,1.8847059266300437e-06,-0.06655822246723846,56.18374477945216
572.02,robot3,0.11000011202499901,-0.02401596112600376,-0.060546644929566726,64.1958517286734
574.02,robot1,0.10817919488701594,-0.1709666452968023,-0.06009880076978048,58.59018085662394
574.02,robot2,0.05284755003833956,-0.000984710486422345,-0.06437355019520793,56.28944113006042
574.02,robot3,0.10832382772111078,0.03451715815656795,-0.05829008070442363,64.41250194738237
576.02,robot1,0.10855283921485126,-0.03843113355437059,-0.06275093715467166,58.80732857138076
576.02,robot2,0.04976951364388792,1.6849334860524096e-06,-0.06572423411158912,56.38899943024396
576.02,robot3,0.10884212620157507,0.00866564189013414,-0.06786282438522874,64.630228348137
578.02,robot1,0.10811641356781103,-0.059413921025711504,-0.05521219688631131,59.02355659749892
578.02,robot2,0.047106392704607265,1.8031990733471135e-06,-0.06435614071764358,56.4832101238467
578.02,robot3,0.10878119133607995,-0.015182774078881267,-0.05993226358521556,64.84778590027157
580.02,robot1,0.10969564003271157,-0.5778712100044856,-0.06100934368657524,59.24290478220611
580.02,robot2,0.044585219685249665,2.0234458005315992e-06,-0.06479072730204812,56.57236304733404
580.02,robot3,0.1087811439849897,-0.015177382029236746,-0.05467797546808417,65.06530545215499
582.02,robot1,0.10994567625017297,-0.5045824523745662,-0.06115829024141396,59.46284197380753
582.02,robot2,0.04219530304825753,-0.00046695357174790996,-0.06408995497418875,56.65677124570728
582.02,robot3,0.10725761695979824,-0.005062163132658528,-0.05983116992206946,65.27986540445653
584.02,robot1,0.10999997749383351,-0.1437339806177935,-0.06144285924508552,59.68280677049239
584.02,robot2,0.041249987934634795,1.6248856334440786e-06,-0.06058218939901658,56.73925803721416
584.02,robot3,0.10786712291355474,-0.015180504828494397,-0.05830101698174795,65.49556517368595
586.02,robot1,0.10999946151600314,0.3794430787566871,-0.07122569509048782,59.90281588915449
586.02,robot2,0.04124991706900708,-0.0004916689823314382,-0.06074169969758609,56.821761694724486
